sarcasm,irony,satire,understatement,overstatement,rhetorical_question,sarcastic,text_path,split
0,0,0,0,0,0,0,paragraphs/paragraph_001260.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001261.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001262.txt,test
0,1,0,0,0,0,1,paragraphs/paragraph_001263.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001264.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001265.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001266.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001267.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001268.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001269.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001270.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001271.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001272.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001273.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001274.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001275.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001276.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001277.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001278.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001279.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001280.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001281.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001282.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001283.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001284.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001285.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001286.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001287.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001288.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001289.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001290.txt,train
0,1,0,0,1,0,1,paragraphs/paragraph_001291.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001292.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001293.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001294.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001295.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001296.txt,train
0,1,0,0,1,0,1,paragraphs/paragraph_001297.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001298.txt,train
1,0,0,0,1,0,1,paragraphs/paragraph_001299.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001300.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001301.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001302.txt,cal
1,0,0,0,1,0,1,paragraphs/paragraph_001303.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001304.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001305.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001306.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001307.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001308.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001309.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001310.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001311.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001312.txt,cal
0,1,0,0,0,1,1,paragraphs/paragraph_001313.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001314.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001315.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001316.txt,test
1,0,0,0,1,0,1,paragraphs/paragraph_001317.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001318.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001319.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001320.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001321.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001322.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001323.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001324.txt,train
1,0,0,0,1,0,1,paragraphs/paragraph_001325.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001326.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001327.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001328.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001329.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001330.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001331.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001332.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001333.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001334.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001335.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001336.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001337.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001338.txt,test
0,1,0,0,0,0,1,paragraphs/paragraph_001339.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001340.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001341.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001342.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001343.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001344.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001345.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001346.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001347.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001348.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001349.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001350.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001351.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001352.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001353.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001354.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001355.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001356.txt,cal
1,0,0,0,0,1,1,paragraphs/paragraph_001357.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001358.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001359.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001360.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001361.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001362.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001363.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001364.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001365.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001366.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001367.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001368.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001369.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001370.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001371.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001372.txt,train
0,1,0,0,1,0,1,paragraphs/paragraph_001373.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001374.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001375.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001376.txt,cal
0,1,0,0,0,0,1,paragraphs/paragraph_001377.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001378.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001379.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001380.txt,train
1,0,0,1,0,0,1,paragraphs/paragraph_001381.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001382.txt,train
0,1,0,0,1,0,1,paragraphs/paragraph_001383.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001384.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001385.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001386.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001387.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001388.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001389.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001390.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001391.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001392.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001393.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001394.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001395.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001396.txt,cal
0,1,0,0,0,0,1,paragraphs/paragraph_001397.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001398.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001399.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001400.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001401.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001402.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001403.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001404.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001405.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001406.txt,train
0,1,1,0,0,0,1,paragraphs/paragraph_001407.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001408.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001409.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001410.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001411.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001412.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001413.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001414.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001415.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001416.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001417.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001418.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001419.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001420.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001421.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001422.txt,train
0,1,0,1,0,1,1,paragraphs/paragraph_001423.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001424.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001425.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001426.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001427.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001428.txt,cal
1,0,0,0,0,1,1,paragraphs/paragraph_001429.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001430.txt,cal
1,0,0,0,1,0,1,paragraphs/paragraph_001431.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001432.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001433.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001434.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001435.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001436.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001437.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001438.txt,test
0,1,0,0,0,0,1,paragraphs/paragraph_001439.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001440.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001441.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001442.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001443.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001444.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001445.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001446.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001447.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001448.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001449.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001450.txt,test
1,0,1,0,0,0,1,paragraphs/paragraph_001451.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001452.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001453.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001454.txt,train
1,0,0,0,1,0,1,paragraphs/paragraph_001455.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001456.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001457.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001458.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001459.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001460.txt,test
0,1,0,0,0,0,1,paragraphs/paragraph_001461.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001462.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001463.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001464.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001465.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001466.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001467.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001468.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001469.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001470.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001471.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001472.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001473.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001474.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001475.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001476.txt,test
1,0,0,0,0,1,1,paragraphs/paragraph_001477.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001478.txt,test
1,0,0,0,0,1,1,paragraphs/paragraph_001479.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001480.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001481.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001482.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001483.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001484.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001485.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001486.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001487.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001488.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001489.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001490.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001491.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001492.txt,train
1,0,0,0,1,0,1,paragraphs/paragraph_001493.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001494.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001495.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001496.txt,test
0,1,0,0,0,0,1,paragraphs/paragraph_001497.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001498.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001499.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001500.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001501.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001502.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001503.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001504.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001505.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001506.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001507.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001508.txt,train
0,1,0,0,1,0,1,paragraphs/paragraph_001509.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001510.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001511.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001512.txt,test
0,1,0,0,0,0,1,paragraphs/paragraph_001513.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001514.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001515.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001516.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001517.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001518.txt,cal
0,1,0,0,0,0,1,paragraphs/paragraph_001519.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001520.txt,cal
1,0,0,0,1,0,1,paragraphs/paragraph_001521.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001522.txt,cal
1,0,0,0,0,1,1,paragraphs/paragraph_001523.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001524.txt,train
1,0,0,0,1,0,1,paragraphs/paragraph_001525.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001526.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001527.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001528.txt,train
1,0,0,0,1,0,1,paragraphs/paragraph_001529.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001530.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001531.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001532.txt,test
0,1,0,0,0,0,1,paragraphs/paragraph_001533.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001534.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001535.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001536.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001537.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001538.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001539.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001540.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001541.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001542.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001543.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001544.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001545.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001546.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001547.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001548.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001549.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001550.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001551.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001552.txt,test
1,0,0,0,0,1,1,paragraphs/paragraph_001553.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001554.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001555.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001556.txt,train
1,0,0,0,1,0,1,paragraphs/paragraph_001557.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001558.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001559.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001560.txt,cal
0,1,0,0,0,0,1,paragraphs/paragraph_001561.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001562.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001563.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001564.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001565.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001566.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001567.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001568.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001569.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001570.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001571.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001572.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001573.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001574.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001575.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001576.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001577.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001578.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001579.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001580.txt,train
1,0,0,1,0,1,1,paragraphs/paragraph_001581.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001582.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001583.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001584.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001585.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001586.txt,train
1,0,0,0,1,0,1,paragraphs/paragraph_001587.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001588.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001589.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001590.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001591.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001592.txt,cal
1,0,0,0,0,1,1,paragraphs/paragraph_001593.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001594.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001595.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001596.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001597.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001598.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001599.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001600.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001601.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001602.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001603.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001604.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001605.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001606.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001607.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001608.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001609.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001610.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001611.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001612.txt,test
1,0,0,0,0,1,1,paragraphs/paragraph_001613.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001614.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001615.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001616.txt,test
1,0,0,0,0,1,1,paragraphs/paragraph_001617.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001618.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001619.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001620.txt,test
0,1,0,0,0,0,1,paragraphs/paragraph_001621.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001622.txt,train
1,0,0,0,1,0,1,paragraphs/paragraph_001623.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001624.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001625.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001626.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001627.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001628.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001629.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001630.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001631.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001632.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001633.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001634.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001635.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001636.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001637.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001638.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001639.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001640.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001641.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001642.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001643.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001644.txt,test
1,0,1,0,0,0,1,paragraphs/paragraph_001645.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001646.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001647.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001648.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001649.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001650.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001651.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001652.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001653.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001654.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001655.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001656.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001657.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001658.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001659.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001660.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001661.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001662.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001663.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001664.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001665.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001666.txt,cal
1,0,0,0,0,1,1,paragraphs/paragraph_001667.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001668.txt,cal
0,1,0,0,0,1,1,paragraphs/paragraph_001669.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001670.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001671.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001672.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001673.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001674.txt,cal
0,1,0,0,0,0,1,paragraphs/paragraph_001675.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001676.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001677.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001678.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001679.txt,train
